方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
直方图梯度提升树,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1546321.588,1478881.0501643752,1077137.0381160402,1880625.0622127103,67440.53783562477,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_d1_s_abundant_t12,F-SHAPE-D1-S-12,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1605114.2156666666,1428929.9468640108,1105181.995764605,1752677.8979634165,176184.26880265586,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,2975427.34,2982060.225964058,2471103.980453324,3493016.4714747923,6632.88596405834,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3196195.7759999996,2893761.189696913,2083237.1438520341,3704285.235541792,302434.5863030865,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t07,F-SHAPE-D2-M-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3345687.191666666,2940908.966472898,2287743.0416811937,3594074.8912646025,404778.2251937678,1,0.4390400773770563,0.4390400773770563
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3357171.09,3358736.26757871,2783193.7077000155,3934278.827457404,1565.1775787100196,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3453373.424,3393913.7056670412,2480937.1283428725,4306890.28299121,59459.71833295887,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t08,F-SHAPE-D2-M-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3503285.0460000006,3397813.082703443,2662085.137927289,4133541.0274795964,105471.96329655778,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,2633887.16,2647703.549477435,2195398.4045053753,3100008.694449495,13816.389477435034,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,2998768.198,2753064.6102634612,2035578.134111744,3470551.0864151786,245703.5877365386,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t09,F-SHAPE-D2-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3185597.1709999996,2719518.743598885,2141327.7323344676,3297709.754863302,466078.4274011147,1,0.43904007737705614,0.43904007737705614
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3212454.67,3166803.7253330196,2615143.8830675976,3718463.5675984416,45650.9446669803,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3211926.4329999997,3253629.5920461398,2378537.896403632,4128721.2876886474,41703.159046140034,1,0.5448118560642649,0.5448118560642649
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t10,F-SHAPE-D2-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3699233.9060000004,3223600.169889335,2518401.9964457923,3928798.343332878,475633.73611066537,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3178119.21,3339143.689662203,2770469.4200690435,3907817.959255363,161024.47966220323,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3351846.8320000004,3351797.995505328,2449716.508473487,4253879.482537169,48.83649467257783,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t11,F-SHAPE-D2-M-11,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3645877.603333333,3307568.5959190414,2580620.528511066,4034516.663327017,338309.0074142916,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,下一银行营业日的日末余额,3933394.75,3923051.394200048,3247159.160458848,4598943.627941248,10343.355799952056,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后10个银行营业日的日均余额,3867034.218,3798059.1881509894,2725899.071389012,4870219.304912967,68975.02984901052,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_d2_m_abundant_t12,F-SHAPE-D2-M-12,长期上升,2025-05-12,以后30个银行营业日的日均余额,4085134.505000001,3762420.1884808363,2898413.1824213956,4626427.194540277,322714.3165191645,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,下一银行营业日的日末余额,1309069.96,1312244.4093053201,1087443.9368217653,1537044.881788875,3174.4493053201586,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后10个银行营业日的日均余额,1346496.9190000002,1314208.0252283446,957609.6079155583,1670806.4425411308,32288.893771655625,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t07,F-SHAPE-E2-S-07,长期下降,2025-05-12,以后30个银行营业日的日均余额,1276911.976,1333334.0209576096,1045966.9326924196,1620701.1092227995,56422.044957609614,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,下一银行营业日的日末余额,1395335.14,1400038.0804885684,1160423.6913959433,1639652.4695811935,4702.940488568507,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后10个银行营业日的日均余额,1399281.4,1416033.4597067393,1035935.895979194,1796131.0234342846,16752.059706739383,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t08,F-SHAPE-E2-S-08,长期下降,2025-05-12,以后30个银行营业日的日均余额,1327069.2299999997,1420365.760779968,1114061.736863705,1726669.784696231,93296.53077996825,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,下一银行营业日的日末余额,1505817.24,1494311.7704122157,1238105.4824520897,1750518.0583723418,11505.46958778426,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1498041.691,1494526.376160889,1088109.2731058742,1900943.4792159037,3515.3148391111754,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t09,F-SHAPE-E2-S-09,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1444591.6820000003,1497859.132728385,1170345.3417076822,1825372.9237490878,53267.45072838478,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,下一银行营业日的日末余额,1517602.97,1527093.493204425,1265377.3653639883,1788809.6210448619,9490.523204425117,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后10个银行营业日的日均余额,1447099.6520000002,1518198.0439932395,1103040.7449801874,1933355.3430062917,71098.39199323929,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t10,F-SHAPE-E2-S-10,长期下降,2025-05-12,以后30个银行营业日的日均余额,1428263.719333333,1527907.5091690908,1193350.3759982593,1862464.6423399223,99643.78983575781,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,下一银行营业日的日末余额,1412708.21,1427583.6004256024,1184985.8151327544,1670181.3857184504,14875.39042560244,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,1426692.802,1450858.6640486706,1066028.573065008,1835688.755032333,24165.86204867065,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t11,F-SHAPE-E2-S-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,1467346.3476666668,1446929.5979127663,1136811.836997965,1757047.3588275677,20416.74975390057,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,下一银行营业日的日末余额,1519542.52,1514137.7568603223,1254552.1805558635,1773723.333164781,5404.7631396777,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后10个银行营业日的日均余额,1462905.128,1510806.8596223916,1099029.230132893,1922584.4891118903,47901.73162239161,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,business_102_e2_s_abundant_t12,F-SHAPE-E2-S-12,长期下降,2025-05-12,以后30个银行营业日的日均余额,1438778.1796666665,1499687.0161461055,1167853.4110200724,1831520.6212721386,60908.836479438934,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3513081.98,3494023.313950206,2895107.2003480815,4092939.427552331,19058.66604979383,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3580232.34,3467869.1357282484,2517815.3575749737,4417922.913881523,112363.20427175146,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t07,F-SHAPE-E3-M-07,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3384013.4883333337,3471816.3815433574,2706209.5401541037,4237423.222932611,87802.89321002364,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3872542.72,3857198.823731203,3196110.7251242064,4518286.9223382,15343.896268797107,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3576668.464,3872910.5928765116,2824234.1062876326,4921587.079465391,296242.1288765115,1,0.5448118560642649,0.5448118560642649
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t08,F-SHAPE-E3-M-08,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3594791.7050000005,3889398.221405057,3044315.647135285,4734480.795674828,294606.51640505623,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,下一银行营业日的日末余额,3635120.17,3639507.562991543,3015265.3477393496,4263749.778243736,4387.392991543282,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后10个银行营业日的日均余额,3534364.858,3685515.831660704,2695287.5482435315,4675744.1150778765,151150.9736607042,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t09,F-SHAPE-E3-M-09,长期上升,2025-05-12,以后30个银行营业日的日均余额,3676876.248000001,3639264.864313409,2841283.14395756,4437246.584669258,37611.38368659187,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,下一银行营业日的日末余额,3465682.7,3541372.043844323,2938481.2032016143,4144262.884487032,75689.34384432295,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后10个银行营业日的日均余额,3725426.9379999996,3657687.3334980393,2701328.4913194813,4614046.175676597,67739.60450196033,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t10,F-SHAPE-E3-M-10,长期上升,2025-05-12,以后30个银行营业日的日均余额,3653302.226333334,3581747.524445586,2811059.7073640535,4352435.341527118,71554.7018877482,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,下一银行营业日的日末余额,3411016.1,3350456.422996792,2775266.0460136496,3925646.7999799345,60559.67700320808,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后10个银行营业日的日均余额,3358171.518,3322669.891549745,2410251.977923081,4235087.805176409,35501.62645025505,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t11,F-SHAPE-E3-M-11,冲高回落,2025-05-12,以后30个银行营业日的日均余额,3008153.2436666656,3352544.5966990977,2617266.8545942884,4087822.338803907,344391.35303243203,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3678619.68,3753396.4379175436,3110547.6027150387,4396245.273120048,74776.75791754341,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3728718.4970000004,3830607.794173041,2810864.0424273624,4850351.54591872,101889.29717304045,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,business_102_e3_m_abundant_t12,F-SHAPE-E3-M-12,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3708566.0253333333,3759826.8962890306,2938059.9492452387,4581593.843332822,51260.87095569726,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,下一银行营业日的日末余额,1199350.08,1200669.5503733049,994710.7606252081,1406628.3401214015,1319.4703733047936,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后10个银行营业日的日均余额,1089053.0470000003,1176399.1310775583,849689.0594997462,1503109.2026553703,87346.08407755801,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,contract_diversity_t05_0002,contract_diversity_t05_0002,长期下降,2025-05-09,以后30个银行营业日的日均余额,1061960.1453333334,1106870.0199951397,843588.6440324504,1370151.395957829,44909.87466180627,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,3857348.08,3830427.5022428385,3178434.542154094,4482420.462331583,26920.577757161576,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,3809836.1350000002,3778666.6809601714,2744417.7085353774,4812915.653384965,31169.454039828852,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,3888821.190333334,3953414.75633576,3119958.6855358602,4786870.82713566,64593.5660024262,1,0.4390400773770563,0.4390400773770563
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,3383478.33,3506580.8151661633,2906333.014551687,4106828.6157806395,123102.48516616318,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,3290770.2700000005,3339472.1274941377,2387305.9094704557,4291638.34551782,48701.85749413725,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,3598615.725666667,3493345.9256770224,2726036.7612677487,4260655.090086296,105269.79998964444,1,0.43904007737705647,0.43904007737705647
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,下一银行营业日的日末余额,3650145.41,3607543.4461340415,2991927.1591258226,4223159.73314226,42601.96386595862,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后10个银行营业日的日均余额,3656289.8,3526372.124458654,2549827.052316226,4502917.196601082,129917.67554134596,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t07_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-09,以后30个银行营业日的日均余额,3831493.975,3643999.76195336,2857044.7438800726,4430954.780026647,187494.21304664016,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2400769.93,2375952.8591702543,1963679.847735242,2788225.8706052667,24817.070829745848,1,0.343450662458949,0.343450662458949
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2267424.034999999,2317062.8906548833,1663078.929881596,2971046.8514281707,49638.85565488413,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2259048.5616666665,2393626.4251164105,1866609.3172005555,2920643.5330322655,134577.86344974395,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,下一银行营业日的日末余额,2218302.92,2450141.2742038853,2054017.6117197694,2846264.9366880013,231838.35420388542,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后10个银行营业日的日均余额,2198841.082,2194399.2683671494,1566032.8350523184,2822765.7016819804,4441.813632850535,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t08_f03_c02_calendar01_revision01,shared_contract_factory,长期下降,2025-05-08,以后30个银行营业日的日均余额,2443778.928,2158232.686272185,1651859.6247594664,2664605.7477849033,285546.241727815,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,下一银行营业日的日末余额,3485079.98,3446792.786094148,2855163.6222660826,4038421.949922214,38287.193905851804,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后10个银行营业日的日均余额,3555932.0560000003,3335271.548703662,2396776.975599021,4273766.1218083035,220660.5072963382,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-16,以后30个银行营业日的日均余额,3675386.6749999993,3406659.083704108,2650367.3007565537,4162950.866651662,268727.59129589144,1,0.43904007737705625,0.43904007737705625
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,3712080.27,3697918.599219655,3065433.355129036,4330403.843310274,14161.670780344866,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,3733147.596,3717485.0364123182,2714180.9306662525,4720789.1421583835,15662.559587681666,1,0.5448118560642645,0.5448118560642645
直方图梯度提升树,逐笔金额余额用途,matrix_t09_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,3726718.168,3726088.256406811,2917569.3019890646,4534607.210824558,629.9115931889974,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,下一银行营业日的日末余额,2758300.72,2725078.8103484963,2260015.2082505045,3190142.412446488,33221.9096515039,1,0.3434506624589488,0.3434506624589488
直方图梯度提升树,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后10个银行营业日的日均余额,2764007.079,2745121.569928564,2007396.4992214313,3482846.640635697,18885.50907143578,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t10_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-08,以后30个银行营业日的日均余额,2865652.542666667,2693057.1487393915,2098556.738146182,3287557.559332601,172595.39392727567,1,0.43904007737705614,0.43904007737705614
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,下一银行营业日的日末余额,4595761.6,4643453.360872003,3856052.4888087693,5430854.232935238,47691.76087200362,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后10个银行营业日的日均余额,4653623.285000001,4717757.935155219,3468712.941315192,5966802.928995247,64134.65015521832,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-07,以后30个银行营业日的日均余额,4592829.947333334,4854964.451935089,3848413.649783924,5861515.254086254,262134.50460175518,1,0.4390400773770564,0.4390400773770564
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,4825863.57,4845251.961951484,4021194.2555160904,5669309.6683868775,19388.391951483674,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,4889905.18,4832305.5947076855,3525112.2839340037,6139498.905481367,57599.58529231418,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t12_f03_c02_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,4827330.027666667,4865026.05397254,3811616.063127645,5918436.0448174365,37696.02630587388,1,0.43904007737705636,0.43904007737705636
直方图梯度提升树,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,下一银行营业日的日末余额,3254570.29,3258087.700143109,2706954.117024253,3809221.283261965,3517.4101431090385,1,0.34345066245894884,0.34345066245894884
直方图梯度提升树,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后10个银行营业日的日均余额,3200199.7819999997,3304771.812211291,2430514.9154314753,4179028.7089911066,104572.03021129128,1,0.5448118560642646,0.5448118560642646
直方图梯度提升树,逐笔金额余额用途,matrix_t13_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-15,以后30个银行营业日的日均余额,3176588.1539999996,3230292.3716198234,2525766.9261156432,3934817.8171240035,53704.21761982376,1,0.4390400773770562,0.4390400773770562
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,下一银行营业日的日末余额,3865588.45,3903483.755249855,3241433.041712385,4565534.468787326,37895.30524985492,1,0.34345066245894895,0.34345066245894895
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3832178.9960000007,3926133.1467440976,2875929.675105338,4976336.618382857,93954.15074409684,1,0.5448118560642647,0.5448118560642647
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3828809.2113333335,4032627.2475439925,3186314.1427213503,4878940.352366635,203818.03621065896,1,0.43904007737705647,0.43904007737705647
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,下一银行营业日的日末余额,3756842.15,3784476.908423881,3141826.9002443803,4427126.916603382,27634.75842388114,1,0.3434506624589489,0.3434506624589489
直方图梯度提升树,逐笔金额余额用途,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后10个银行营业日的日均余额,3848170.2509999997,3781415.3550261236,2761987.000312039,4800843.709740208,66754.89597387612,1,0.5448118560642647,0.5448118560642647
