方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
ExtraTrees,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4774833.157701258,4630999.534984161,4918666.780418354,205150.77629874274,0,0.0615040784646116,0.19260190364175467
ExtraTrees,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4766576.154858064,4602217.201288159,4930935.108427969,311671.6964752693,0,0.07028082715129536,0.38523967777794194
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1613947.1033289344,1597130.8786867035,1630763.3279711653,7132.703328934498,1,0.020931135098404517,0.020931135098404517
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1631496.7989991612,1582083.9795313275,1680909.618466995,101435.23699916108,0,0.06150407846461139,0.3852652890395685
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1624603.3682721998,1568139.2457168936,1681067.490827506,29837.055938866455,1,0.07028082715129537,0.07028082715129537
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1251514.2078357288,1238478.6141077948,1264549.8015636627,8057.417835728731,1,0.02093113509840456,0.02093113509840456
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1265208.8929885277,1226905.0850150767,1303512.7009619786,90141.71901147254,0,0.06150407846461162,0.4776824059737015
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1259388.4417772316,1215618.6077333405,1303158.2758211228,224468.827889435,0,0.0702808271512952,1.521014537968743
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1814661.0344037237,1795795.4431612534,1833526.625646194,9540.484403723618,1,0.020931135098404552,0.020931135098404552
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1830610.1885964938,1775175.5072663531,1886044.8699266345,60044.99859649385,0,0.06150407846461137,0.08707952222046515
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1823471.525416037,1760126.2098855807,1886816.8409464934,97918.95408270368,0,0.0702808271512953,0.26207590266193637
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1607971.9211415977,1591213.904834863,1624729.9374483323,8765.75114159775,1,0.02093113509840449,0.02093113509840449
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1626961.3296775299,1577719.549669182,1676203.1096858778,53428.43532247003,0,0.06150407846461135,0.08765020649860952
ExtraTrees,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1620737.6425217465,1564468.9670813025,1677006.3179621904,337780.28781158687,0,0.07028082715129534,1.8283521532730131
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4687174.057260388,4527161.847433015,4847186.26708776,128535.50726038776,1,0.070161300482089,0.070161300482089
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4731053.25032507,4503479.69374464,4958626.8069055,21432.05167493038,1,0.09978523952792646,0.09978523952792646
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4606982.46534432,4435147.152134222,4778817.778554418,99846.25565567985,1,0.07534543180532435,0.07534543180532435
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4477673.696263952,4321466.093810076,4633881.2987178285,117186.85373604763,1,0.0701613004820888,0.0701613004820888
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4596789.774684265,4374627.230377916,4818952.318990614,124684.7573157344,1,0.0997852395279262,0.0997852395279262
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4447891.073925991,4280141.485801319,4615640.662050663,129209.23807401024,1,0.07534543180532428,0.07534543180532428
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4087030.6799933515,3942876.4995469335,4231184.860439769,22191.340006648563,1,0.07016130048208871,0.07016130048208871
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4258123.341302767,4053103.4895332027,4463143.193072332,196078.34569723252,1,0.09978523952792634,0.09978523952792634
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4105630.947716122,3950825.393975699,4260436.501456546,271777.29095054464,0,0.07534543180532426,0.3600020812655085
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4591182.015181287,4427102.587039166,4755261.443323408,86023.99481871258,1,0.0701613004820889,0.0701613004820889
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4873256.4597065905,4639898.398691937,5106614.520721244,106727.47429340985,1,0.09978523952792628,0.09978523952792628
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,5023428.857703652,4847225.804470698,5199631.910936606,54818.99362968095,1,0.07534543180532426,0.07534543180532426
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1577552.6088978432,1521184.5149291696,1633920.7028665168,29261.79110215674,1,0.0701613004820888,0.0701613004820888
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1695690.5347868274,1615522.3548963668,1775858.714677288,165628.97278682725,0,0.09978523952792628,0.6316499831869742
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1605309.689154525,1544776.6267550187,1665842.7515540314,10543.376821191749,1,0.07534543180532405,0.07534543180532405
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1262309.093093157,1218613.698447421,1306004.4877388931,18852.30309315701,1,0.07016130048208878,0.07016130048208878
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1298136.4508145687,1235991.715881881,1360281.1857472563,57214.16118543153,1,0.09978523952792653,0.09978523952792653
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1289762.0403725205,1242838.0473041835,1336686.0334408574,194095.22929414618,0,0.07534543180532433,1.2569030548541738
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1780353.6752307415,1717116.0911383186,1843591.2593231644,24766.874769258546,1,0.07016130048208874,0.07016130048208874
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1870635.9715342023,1780697.822832972,1960574.1202354326,100070.7815342024,0,0.09978523952792633,0.15599537999042512
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1827531.4921164727,1759621.3615027242,1895441.6227302211,101978.9207831393,0,0.07534543180532416,0.26433989280832365
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1570777.3228139647,1514604.3435630603,1626950.302064869,28428.847186035244,1,0.07016130048208874,0.07016130048208874
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1689295.2799638326,1609404.597336311,1769185.9625913543,8905.514963832684,1,0.09978523952792641,0.09978523952792641
直方图梯度提升树,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1600081.8849423314,1539758.3540446768,1660405.415839986,358436.045391002,0,0.07534543180532419,1.9370912378640286
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4574992.418188878,4513487.062312483,4636497.774065274,16353.868188878521,1,0.02696854046048802,0.02696854046048802
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4675825.6138812145,4541237.094987254,4810414.132775175,76659.68811878562,1,0.05901365605628385,0.05901365605628385
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4613984.743410748,4439498.194090383,4788471.292731114,92843.97758925147,1,0.07650793167694105,0.07650793167694105
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4470433.23177527,4410390.287615638,4530476.175934901,124427.31822472997,0,0.026968540460488032,0.17156110011091857
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4567315.378641494,4435926.968488761,4698703.788794226,154159.15335850604,0,0.05901365605628389,0.11015153062716146
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4512736.526874463,4342398.7410318125,4683074.312717114,64363.785125537775,1,0.0765079316769408,0.0765079316769408
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4125763.8498526416,4070353.9896988925,4181173.7100063907,16541.82985264156,1,0.026968540460488,0.026968540460488
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4198412.699701039,4077162.592227445,4319662.807174633,255788.9872989608,0,0.05901365605628393,0.3864208371979996
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4175008.8787038233,4017814.839928053,4332202.917479594,202399.35996284336,0,0.07650793167694098,0.18651737133985907
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4696496.184807201,4633427.475045839,4759564.8945685625,19290.17480720114,1,0.026968540460488116,0.026968540460488116
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4796303.16432096,4658293.650931698,4934312.677710221,183680.76967904065,0,0.05901365605628367,0.15666010607822572
LSTM,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4733768.3148956215,4554846.635969593,4912689.99382165,344479.5364377117,0,0.07650793167694074,0.43047535829384825
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1610148.0348785424,1588481.3152990951,1631814.7544579897,3333.634878542507,1,0.0269685404604879,0.0269685404604879
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1645472.31099142,1598060.314817478,1692884.307165362,115410.7489914198,0,0.05901365605628379,0.4822034956387384
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1634402.4772578783,1572935.4540915159,1695869.5004242407,39636.16492454498,1,0.07650793167694095,0.07650793167694095
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1251862.2006229432,1235066.602332382,1268657.7989135045,8405.410622943193,1,0.026968540460487977,0.026968540460487977
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1272557.678507966,1235804.86786807,1309310.489147862,82792.93349203421,0,0.05901365605628372,0.4286447029721592
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1263098.7201971277,1215450.7398264334,1310746.700567822,220758.54946953896,0,0.07650793167694103,1.466318317146779
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1809214.5204466684,1784907.3121494763,1833521.7287438605,4093.9704466683324,1,0.02696854046048798,0.02696854046048798
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1851486.22287642,1798296.2019985535,1904676.2437542866,80921.03287642007,0,0.05901365605628383,0.21284969307655718
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1832197.9320891818,1763240.0203926475,1901155.8437857162,106645.36075584847,0,0.07650793167694085,0.2855766742453953
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1604908.1132743089,1583316.3917226123,1626499.8348260054,5701.943274308927,1,0.026968540460488067,0.026968540460488067
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1640079.538214754,1592831.6557725535,1687327.4206569546,40310.22678524582,1,0.05901365605628379,0.05901365605628379
LSTM,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1621997.5510293238,1560743.2922130188,1683251.809845629,336520.3793040095,0,0.07650793167694092,1.7955754664263752
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4580304.739515587,4519703.707282932,4640905.771748242,21666.189515586942,1,0.026572017451587826,0.026572017451587826
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4693836.072647144,4538553.867353907,4849118.277940381,58649.229352856055,1,0.0680873133172398,0.0680873133172398
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4624568.220417026,4478226.2181301415,4770910.222703911,82260.50058297347,1,0.06416726077764756,0.06416726077764756
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4472381.243627491,4413221.1210249355,4531541.366230047,122479.3063725084,0,0.026572017451588104,0.1687724036356088
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4583836.19648966,4432246.1333390055,4735426.259640315,137638.3355103396,1,0.06808731331723966,0.06808731331723966
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4532049.764717171,4389187.333530226,4674912.195904116,45050.54728282988,1,0.06416726077764766,0.06416726077764766
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4121539.4792761863,4066944.3196622417,4176134.638890131,12317.459276186302,1,0.026572017451587875,0.026572017451587875
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4226867.083380763,4086974.139797843,4366760.026963684,227334.6036192365,0,0.06808731331723972,0.2808810236855983
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4144174.8330259873,4012336.072550691,4276013.593501284,233233.4056406794,0,0.06416726077764778,0.31091626745551737
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4698744.033983612,4636602.634122416,4760885.4338448085,21538.023983612657,1,0.026572017451587965,0.026572017451587965
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4830394.45190118,4671165.256375107,4989623.6474272525,149589.48209882062,1,0.06808731331723948,0.06808731331723948
GRU,每天余额收入支出及用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4765825.237148896,4615763.48827167,4915886.986026121,312422.6141844373,0,0.06416726077764766,0.4112994267760658
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1612533.9992526833,1591185.849113552,1633882.1493918146,5719.599252683343,1,0.026572017451587878,0.026572017451587878
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1652195.3171287524,1597493.4793810262,1706897.1548764785,122133.75512875221,0,0.06808731331723954,0.487749455883463
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1636916.2769554202,1585363.8376423805,1688468.7162684598,42149.964622086845,1,0.06416726077764756,0.06416726077764756
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1252124.911066147,1235576.2612962225,1268673.5608360716,8668.121066146996,1,0.026572017451588086,0.026572017451588086
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1279852.4644793696,1237448.717608626,1322256.2113501132,75498.14752063062,0,0.06808731331723973,0.3337842142259881
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1262916.9076769068,1222954.510119425,1302879.3052343887,220940.36198975984,0,0.06416726077764769,1.5171406743509819
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1812039.5210589797,1788089.705754044,1835989.3363639154,6918.9710589796305,1,0.026572017451587937,0.026572017451587937
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1860814.908231633,1799446.6443605083,1922183.1721027577,90249.71823163307,0,0.06808731331723974,0.2283053566556599
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1835635.7587280122,1777800.7054789234,1893470.811977101,110083.18739467883,0,0.0641672607776477,0.3540104839200431
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1606668.0042076395,1585393.74938758,1627942.259027699,7461.834207639564,1,0.02657201745158797,0.02657201745158797
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1640960.620800138,1586448.1301259447,1695473.1114743312,39429.14419986191,1,0.0680873133172397,0.0680873133172397
GRU,每天余额收入支出及用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1634440.5155341832,1583066.5218441668,1685814.5092241997,324077.4147991501,0,0.06416726077764767,1.7672304529104963
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4561266.93,4481490.945209997,4641042.914790003,2628.3799999998882,1,0.03497974839635309,0.03497974839635309
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4561266.93,4410173.990273087,4712359.869726912,191218.37200000044,0,0.06625042649144519,0.15422035434017126
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4561266.93,4325707.54923002,4796826.31076998,145561.7910000002,1,0.1032868211332592,0.1032868211332592
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4452813.77,4374934.617334791,4530692.922665208,142046.78000000026,0,0.03497974839635303,0.17908554452712672
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4452813.77,4305313.36432526,4600314.175674739,268660.7620000001,0,0.0662504264914451,0.3383488401766426
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4452813.77,4222855.280299148,4682772.2597008515,124286.5420000013,1,0.1032868211332593,0.1032868211332593
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4109222.02,4037352.243817823,4181091.796182177,0.0,1,0.03497974839635314,0.03497974839635314
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4109222.02,3973103.164313481,4245340.875686519,344979.6669999999,0,0.06625042649144512,0.5745237938026644
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4109222.02,3897007.780111705,4321436.259888295,268186.21866666665,0,0.10328682113325922,0.2394974675912756
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4677206.01,4595402.265286144,4759009.754713856,0.0,1,0.034979748396353365,0.034979748396353365
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4677206.01,4522272.563524575,4832139.456475425,302777.9240000006,0,0.06625042649144497,0.38234614091685204
余额保持法,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4677206.01,4435659.139720863,4918752.880279137,401041.8413333334,0,0.10328682113325903,0.44429162338740724
